cfips,longitude,latitude,area,pop_per_sq_meter
27129,34.4855798533,-97.8515306642,2253798301.0,6.3905452380585495e-06
27131,39.7977760151,-92.0766157427,1297230221.0,5.171325714897911e-05
27133,33.172974606,-102.827796072,2071252476.0,4.490519677235138e-06
27135,33.6023128883,-90.5886186268,1807187010.0,8.36493396441578e-06
27137,46.9915439408,-88.6520579518,2613558378.0,7.596463184875529e-05
27139,34.4750152607,-85.3452913609,811512394.0,0.0001856890925069
27141,38.0325101344,-85.3278488189,483611359.0,0.0002043190222089
27143,18.3170844647,-66.4202927626,100676186.0,0.0001461616752148
27145,35.447636026,-93.0341542751,2104407172.0,7.699935742283243e-05
27147,46.1484599385,-112.093784553,4291254981.0,8.5280413683253e-06
27149,38.8345659231,-77.2762195686,1012703532.0,9.642506115007802e-06
27151,36.1184426301,-84.198463003,873352567.0,1.0506638838332971e-05
27153,40.1894007554,-80.248244362,2219586746.0,1.11426147432942e-05
27155,47.350535135,-123.183009775,2485238914.0,1.294845329305028e-06
27157,47.0365253041,-113.923741221,6715862371.0,3.222519879718363e-06
27159,41.6837548102,-94.5010550107,1529698818.0,9.025959775566749e-06
27161,31.2132418055,-81.4936975935,1086632090.0,1.707109533273585e-05
27163,43.1923769434,-99.1856121911,2628707453.0,0.0001009910782186
27165,33.2660636336,-81.4350227718,1420294945.0,7.598421748941731e-06
27167,34.0452544,-86.034762324,1385871922.0,4.445576753664831e-06
27169,44.3798321501,-91.7544696581,1750289306.0,2.884380303698205e-05
27171,41.1175705357,-81.8997238467,1091568894.0,0.000128483873781
27173,46.5347308489,-118.898842401,3215718490.0,2.979116495984074e-06
28001,36.3410829938,-93.5381811083,1631823636.0,1.855286278008048e-05
28003,40.7291866469,-85.2212198576,953341278.0,3.869443278212905e-05
28005,38.0678786159,-82.7347546613,1076387827.0,1.1338849895782034e-05
28007,31.2965068087,-95.9956906534,2779462025.0,6.477512496325615e-06
28009,39.2171057452,-106.916577749,2514104907.0,3.3216593216728487e-06
28011,44.0219511839,-97.6102451711,1476734131.0,2.041125708903927e-05
28013,18.2890180067,-66.5164422149,172310203.0,8.264745645967348e-05
28015,37.854663265,-76.3795212302,495828046.0,1.9627772326537576e-05
28017,43.8003788931,-89.0448597042,905314776.0,1.87238742251568e-05
28019,33.9931962064,-83.7127549805,417082276.0,1.93319171395334e-05
28021,36.2784137139,-100.815653969,2376792059.0,3.74917105863656e-06
28023,36.3353843636,-89.493466796,429381243.0,3.563034075058561e-05
28025,33.2895498464,-87.525029952,3421010003.0,5.656808949120164e-06
28027,37.5501871513,-77.9151942586,673927665.0,3.199749931619145e-05
28029,38.8847267106,-77.1751638221,5300262.0,0.0052701168357337
28031,39.9654218536,-81.9443826591,1721165860.0,1.0758986353587095e-05
28033,46.1125903386,-103.520671138,3009070659.0,6.25691521855353e-05
28035,32.7359728732,-99.3540669412,2367989254.0,3.1676241719971926e-05
28037,42.2765197661,-74.1227065013,1676140495.0,4.568232807954443e-06
28039,42.080174751,-92.0657317334,1854696286.0,1.3169272071319606e-05
28041,36.2574485453,-77.6517329831,1874472932.0,7.1897543943835405e-06
28043,39.7858693359,-101.731104218,2641501921.0,7.802379334328715e-06
28045,33.179875706,-101.298424102,2313930832.0,2.0743921700767583e-05
28047,36.5111268089,-117.410789686,26410680788.0,7.905930243754685e-06
28049,36.7164170862,-90.4065563831,1799187755.0,0.0001267049530358
28051,34.3176480082,-92.9460691759,1593594553.0,1.049576880675997e-05
28053,41.0334522634,-95.621326718,1132942922.0,6.908556334138076e-06
28055,34.028211563,-89.7076318397,1209914665.0,1.0083355754680434e-06
28057,30.7289364182,-92.4059042007,1715558149.0,1.355885255976829e-05
28059,37.9233794475,-121.951073113,1857229826.0,7.742822023794055e-05
28061,41.5712867683,-97.5211569987,1745910556.0,9.354431098359198e-06
28063,29.3556960535,-99.1101310166,3432663443.0,2.0383588767691493e-06
28065,41.855065982,-72.3365016791,1062807466.0,1.0246446650385122e-05
28067,37.6689956825,-106.924094646,2268209075.0,2.9976513518710792e-05
28069,38.3189286397,-85.9068307178,383227470.0,2.484425242271907e-05
28071,38.5972506332,-119.82065303,1912292608.0,2.8451712762150675e-05
28073,30.7810605096,-102.723570332,12338274936.0,5.200483887158535e-06
28075,35.8478552218,-84.5232421788,934357847.0,7.893228513764491e-05
28077,28.9542442328,-96.577680914,2148246695.0,5.809388665206349e-06
28079,41.8300455104,-71.9874782796,1328478482.0,1.7118079297576458e-05
28081,40.4409599145,-81.4737695521,1469641510.0,5.815431819151597e-05
28083,44.2483385902,-105.548313414,12437291887.0,2.239555061750558e-06
28085,35.2957261162,-90.771226853,1596421810.0,2.1257539697481333e-05
28087,33.2642770248,-86.6606484037,2034134905.0,2.8665257086279637e-05
28089,38.7718774775,-77.4450310796,6538719.0,0.0163443328884449
28091,45.423382391,-107.489852538,12944280225.0,1.8881698769774584e-06
28093,42.4877134885,-103.758878789,5352724896.0,6.594958770696368e-06
28095,29.6208209311,-96.5262753522,2487129887.0,1.4121900180438786e-05
28097,34.5879709683,-99.4147585085,2078860509.0,4.647257455791133e-06
28099,32.8202181268,-91.801797046,2058860093.0,1.4083521312878252e-05
28101,39.4815483458,-86.4462121421,1045940869.0,1.994950251819637e-05
28103,33.0335103757,-85.0283367991,1072274471.0,9.546063323184347e-06
28105,40.7050090829,-123.915819446,9241426488.0,5.38758816776296e-06
28107,36.9217518991,-77.261794619,1269679003.0,2.6658706586486727e-05
28109,34.0211833828,-103.4800253,6335242828.0,8.819867133276048e-06
28111,36.2183807861,-99.754618136,3189510402.0,3.719066096339384e-06
28113,40.5635069447,-74.6163366246,781830431.0,4.987910223719599e-05
28115,38.1644265021,-79.1338544675,2504708348.0,1.2959991939149317e-05
28117,37.6164789768,-93.4005326616,1646006161.0,1.5196176413339682e-05
28119,42.1949698367,-112.539356598,3105269253.0,2.176944879568548e-06
28121,33.7453078269,-105.459295871,12512530057.0,1.2465504521425024e-05
28123,38.8261607682,-85.0369979159,571525793.0,4.90983965092893e-05
28125,43.8738459397,-71.2029939175,2413511287.0,1.7236298095671594e-06
28127,38.9173365456,-101.148391114,2779039721.0,9.58208686215464e-06
28129,43.0672901279,-89.4181224369,3098882969.0,5.091834753957112e-06
28131,46.3582866004,-101.63966574,4297393836.0,4.272356851772615e-06
28133,42.9450938315,-85.0746031181,1479710906.0,1.6719482095916915e-05
28135,27.9488714857,-81.6976853961,4655603728.0,2.9441938792089567e-06
28137,39.2157556331,-91.84158588,1792905920.0,1.5917734266837603e-05
28139,32.8434261558,-80.6496843171,2736271582.0,7.948041467471557e-06
28141,36.117697723,-90.5590717273,1496205800.0,1.2882586072049714e-05
28143,38.448468036,-85.1189299735,741500310.0,1.2666211832062484e-05
28145,41.9147703039,-98.5281860324,1489717866.0,1.937682339643767e-05
28147,37.9469326633,-80.4529516077,2641303483.0,5.411721936535984e-06
28149,37.1257911242,-82.350353152,855863022.0,5.239272973286606e-05
28151,36.6180054611,-82.1607018861,33420176.0,0.0012817706286166
28153,41.4450504457,-87.9786458597,2164895527.0,9.384748477056648e-06
28155,34.9660190366,-102.604926837,3876750566.0,2.495904710728815e-06
28157,39.3105207472,-94.4208652851,1029948537.0,8.108172107632209e-06
28159,40.9231743916,-91.181482989,1077768387.0,1.655736076066592e-05
28161,39.3280985807,-75.1293182687,1251898273.0,9.571065204273193e-06
28163,30.1036068701,-97.3120103867,2300439612.0,1.1729062505814647e-05
29001,41.226077466,-97.131768846,1514886625.0,1.6766271205279143e-05
29003,38.385163021,-93.7927500298,1805078265.0,9.742513851608534e-06
29005,39.7845831125,-99.347022123,2294395646.0,2.2210641869392737e-06
29007,18.2884177602,-66.2525509031,70969182.0,0.0003499406263411
29009,39.2965532011,-96.7351769755,1579116617.0,2.268230199999219e-05
29011,32.7626642246,-87.6291176816,1667917734.0,6.949983061934397e-06
29013,32.8977580696,-96.407781044,329224077.0,4.933418037952309e-05
29015,44.2411163796,-114.281712396,12748378763.0,1.539568314126658e-06
29017,47.108629802,-94.9166206034,2398345712.0,5.049730712050073e-06
29019,40.5240610865,-97.1409086996,1486812294.0,0.0001230760606019
29021,35.5137978753,-86.4588856967,1226719779.0,7.053770672103919e-05
29023,44.7091742748,-117.675363456,7945996793.0,5.308081679211924e-06
29025,34.3575285169,-119.126027193,4771987962.0,1.8966938039396503e-06
29027,42.3851848526,-94.6404136047,1475894599.0,3.0413418431379465e-05
29029,18.0836334373,-66.9433118197,94050247.0,0.0004935021595424
29031,41.0001918546,-78.4741251099,2964714508.0,2.681944577983628e-05
29033,46.6997094485,-88.3521803449,2326914366.0,3.676112935219207e-06
29035,44.5267152135,-107.995198768,8124681755.0,7.373827284143266e-07
29037,48.2217054336,-101.541784418,5213464365.0,2.048656949053492e-05
29039,34.7684002341,-88.9088980221,1185754629.0,1.207838422024832e-05
29041,37.5815223099,-119.905517029,3752472150.0,1.9613736507011784e-06
29043,44.6484737252,-93.5358982367,922692855.0,9.825046277181803e-05
29045,35.2172743542,-87.3955844374,1598359112.0,4.273132332228979e-06
29047,41.3012406125,-70.12811317,119566672.0,0.0021198465739683
29049,33.214771,-81.0542337736,1018815104.0,2.017343472756368e-05
29051,41.8935293191,-88.7703159232,1635154165.0,4.659560647604136e-05
29053,35.8375699223,-100.270473266,2347270020.0,7.285910804586512e-06
29055,36.341483312,-91.0277165202,1689251373.0,1.405297067057645e-05
29057,33.7942334247,-85.2110263502,730804591.0,1.0355709437517751e-05
29059,35.9210263138,-81.1770268506,673358168.0,2.5571829107150597e-05
29061,35.4217523265,-88.6134615499,740053453.0,1.1192434771329956e-05
29063,40.7394701918,-93.3273638708,1361013816.0,8.041064588281886e-06
29065,47.9216811843,-98.1920324671,2542889235.0,6.087956874771229e-06
29067,41.3021937169,-80.2577062656,1741807476.0,7.661007421235801e-06
29069,38.0874875679,-88.1795748823,1281999214.0,2.252575484028339e-05
29071,43.7535894574,-88.4882631121,1863667187.0,5.605560946113282e-05
29073,44.5059941907,-87.3072532822,886951818.0,1.6422538072975684e-05
29075,34.5301133129,-102.784538195,2281312149.0,2.842223938027167e-06
29077,38.9147788411,-98.7623510222,2295402862.0,0.0001285164381745
29079,32.4177916678,-91.7634818429,1439329200.0,6.66629982911484e-06
29081,34.1492251125,-87.3736834128,1587614057.0,5.241198239151141e-06
29083,33.9746150928,-99.7779848782,1824378631.0,1.2100558307843936e-05
29085,34.8414378315,-116.17846142,51975576263.0,1.844327795712005e-07
29087,41.2953518815,-96.1544786904,845399899.0,5.005914958123268e-06
29089,38.8530983407,-77.2997880719,16162729.0,0.0006187692684818
29091,38.0423302608,-84.4587221937,734616008.0,5.4806864486405255e-05
29093,35.2066555213,-96.9483597747,2040370700.0,4.949100670775169e-06
29095,60.1194076421,-151.698058085,41499872077.0,1.7010293397777405e-05
29097,44.7267746477,-91.2859815878,1652211280.0,7.362738741258322e-05
29099,40.8915578871,-88.5577158078,2702983877.0,8.381219064149082e-05
29101,32.7425260993,-101.947684441,2331781561.0,2.325217803710045e-05
29103,61.4170040809,-144.760229318,88634209842.0,4.44523622089425e-08
29105,43.8958184046,-99.847385514,4253139889.0,8.439647163460604e-06
29107,32.7134544164,-93.3349833098,1536337099.0,2.148356634848144e-05
29109,39.2690076722,-121.351262732,1636913845.0,2.3321325136693437e-05
29111,38.781907067,-90.6748987038,1451718690.0,6.7575075443852005e-06
29113,32.1567629596,-81.8868846224,473694908.0,0.0001269150226964
29115,31.8694627053,-101.520802191,2331552974.0,5.073871420431213e-06
29117,47.457077544,-98.882985338,1642258774.0,8.776326988282542e-06
29119,40.1208707645,-87.2419916982,1024774345.0,2.2346382998102867e-05
29121,41.1690382608,-98.0379852209,1258350331.0,1.1995864448975934e-05
29123,45.2115438874,-90.5012525364,2525371159.0,4.796522664334427e-06
29125,31.1749078562,-90.4041605467,1059350505.0,8.302256862566937e-06
29127,40.7882358798,-89.2111061648,1366821840.0,2.079495598343673e-05
29129,33.1912219797,-91.7684475565,2396668938.0,1.4845604845903836e-06
29131,41.9149937091,-101.740518753,2012081437.0,1.2818069649533774e-05
29133,18.4578316549,-65.9025233046,50147905.0,0.0002530713895226
29135,36.7617766621,-95.2084741643,1971621943.0,7.904659438049276e-06
29137,33.1235953208,-96.0854546373,2176665528.0,3.984075591057002e-06
29139,36.1611646374,-91.4798585278,1565401499.0,7.214762479283917e-06
29141,43.0208142456,-88.7758658272,1441306090.0,1.437307463260632e-05
29143,37.0759383564,-77.6322882986,1305053884.0,1.279104273368072e-05
29145,33.5505241007,-90.3010646863,1538645698.0,3.798860262370811e-05
29147,40.3850195156,-80.7609722941,1057037023.0,2.056976201107007e-05
29149,35.4654508069,-96.3227791208,1601767639.0,6.49969430428729e-06
29151,18.4336934204,-66.674969152,326179587.0,4.149554582641617e-05
29153,39.3503339996,-98.7679898039,2311604928.0,3.929304653221435e-06
29155,40.7455891853,-95.6046765408,1323915763.0,1.1783227026960023e-05
29157,35.2467670437,-80.8327311406,1356068834.0,1.4154148756139026e-05
29159,37.191870471,-120.717688,5014506620.0,8.473415875159419e-06
29161,36.2983026796,-88.7177438488,1503107848.0,2.954811263815582e-05
29163,34.453472028,-86.8529215684,1501156832.0,1.1692315969821333e-05
29165,44.7968254915,-73.2948285063,211881634.0,0.0005027901568854
29167,40.8571485251,-74.9973498515,923424386.0,3.5184256006858366e-05
29169,38.4736812339,-77.0134840998,1185688597.0,4.445433660521237e-05
29171,33.8983618624,-92.1851454385,1548239710.0,3.0279548894918862e-06
29173,37.887648789,-99.3121708301,1610699245.0,6.394117357396539e-06
29175,33.3633180669,-104.466879578,15713907540.0,1.5533373820525864e-06
29177,45.394991781,-105.630190704,8542288888.0,2.6825362968220888e-06
29179,40.4403578768,-118.404438052,15634691964.0,3.964261025590616e-07
29181,35.0513554263,-106.670199593,3007645106.0,4.4220642832718575e-06
29183,41.7055177405,-71.2860712513,62502352.0,0.0064990194289008
29185,32.5966480504,-86.1491465307,1601768864.0,6.0489376574621695e-06
29186,32.458996427,-83.6662408919,973947729.0,1.840345171131869e-05
29187,39.090675859,-77.6357053514,1335826412.0,4.977068831904485e-05
29189,37.5525344711,-85.2696313766,888463711.0,0.0011188076538108
29195,39.5767751714,-75.3579856904,859517464.0,2.6593991346754067e-05
29197,28.300314142,-80.7012054832,2628793422.0,1.724745642641828e-06
29199,30.2413631478,-84.8829111582,2164099094.0,2.250821144699393e-06
29201,40.1616556187,-85.7193451682,1170467555.0,3.271171408078885e-05
29203,38.4326851414,-102.740340455,4578603586.0,1.7915942810778203e-06
29205,42.383771317,-93.7068096741,1493784356.0,3.962419325269731e-06
29207,45.7916364577,-86.8705966508,3033137838.0,9.561385452605335e-06
29209,37.1453332323,-87.8679057735,893002030.0,3.6354900559408585e-05
29211,37.3222824489,-84.9283681524,1150572403.0,5.2434770591312365e-06
29213,37.9698391666,-86.2171786433,791093698.0,7.091953853486518e-05
29215,40.8492096503,-73.8530695745,108909571.0,0.000230576612959
29217,40.8509414055,-101.649613261,2287828027.0,8.911508976806499e-06
29219,28.4391092686,-96.6150736733,1312707005.0,2.787674618983236e-05
29221,36.7513165534,-86.1904186693,891838779.0,2.7587945915054227e-05
29223,48.3694560358,-97.7213240867,3319346396.0,3.846841659968772e-06
29225,36.1350244127,-84.6492037421,1352439675.0,2.947192450561612e-05
29227,38.1086779015,-105.367471778,1913031921.0,1.0208925311497717e-06
29229,40.9558477436,-87.3975365943,1040539828.0,1.7611051020720758e-05
29510,35.9672502839,-77.9864448378,1399742823.0,0.0002126426334246
30001,37.1106705529,-84.11780032,1124024367.0,8.436649843552725e-06
30003,39.8702114727,-93.107175708,1594366554.0,8.193222547993816e-06
30005,33.6206818158,-95.0503607355,2703626782.0,2.429329389591762e-06
30007,31.9739511211,-81.0939703133,1121767063.0,5.744508118081552e-06
30009,47.6452247762,-105.795424407,6843332002.0,1.595860027952506e-06
30011,34.1632936569,-80.2545239336,1062372374.0,1.162492578143791e-06
30013,42.7023842075,-78.2244395122,1535219547.0,5.298655828018844e-05
30015,36.6826585529,-79.8636317706,28376610.0,0.0002008344196153
30017,39.2610229552,-89.924455051,2235091594.0,5.052141948147831e-06
30019,38.3005234344,-88.9240091565,1479412106.0,1.1071965636598625e-06
30021,39.3503577669,-100.441832361,2320518304.0,3.686676371073348e-06
30023,39.0345595213,-121.694849665,1560546528.0,5.897933726971837e-06
30025,32.3750354288,-95.2691826825,2386604273.0,1.1841091679801915e-06
30027,47.2056646774,-119.451761712,6939874184.0,1.600029007096478e-06
30029,28.4173932285,-97.7411901298,2279809490.0,4.642975672497968e-05
30031,46.9833438193,-118.560633062,4985698857.0,2.3428210036392897e-05
30033,37.7846965493,-117.632366036,9277049964.0,1.3668138092610578e-07
30035,33.5550489458,-83.8501865375,709140711.0,1.9169679288092656e-05
30037,40.5672969004,-74.9122477682,1108076939.0,7.463380663316918e-07
30039,36.2611569307,-87.0867695023,783535609.0,4.233374925018883e-06
30041,43.0837526517,-95.6248783386,1484154177.0,1.1021765968455716e-05
30043,33.8033347429,-87.2973573971,2048686078.0,6.0331351556146025e-06
30045,32.2202579876,-86.2076142923,2034017780.0,9.803257472016788e-07
30047,34.0388755841,-78.2274071617,2199399191.0,1.4088392924211091e-05
30049,40.9629715402,-77.0622692252,818323461.0,8.582058727019682e-05
30051,41.3356001857,-91.7178701959,1473215985.0,1.60804663003979e-06
30053,36.4285385751,-84.5035173074,1378652164.0,1.4755716148863202e-05
30055,43.082617377,-96.1778828448,1988888285.0,8.286036035452841e-07
30057,48.7837971902,-105.548617097,3693365371.0,2.4257009800182045e-06
30059,41.402131202,-74.3055376374,2103886749.0,8.702939931867977e-07
30061,40.102614944,-106.118358313,4782273598.0,9.501756657963591e-07
30063,40.8423638927,-83.3043780736,1053812243.0,0.0001154190424413
30065,41.331487609,-94.9278266277,1461422458.0,3.194832523916229e-06
30067,40.6822625859,-80.3492877814,1125901370.0,1.4885850969343787e-05
30069,35.8839481951,-94.658747151,1486277939.0,3.3641083331722653e-07
